Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Price(euro),Age,km_year
Volkswagen,Transporter,2002,Minivan,270000.0,2500.0,Diesel,3990.0,20,13500.0
Mercedes,Vito,2012,Minivan,206000.0,2190.0,Diesel,5900.0,10,20600.0
Volkswagen,Golf,1987,Hatchback,11111.0,1800.0,Petrol,8000.0,35,317.45714285714286
Volkswagen,Passat,1995,Universal,400000.0,1800.0,Metan/Propan,1300.0,27,14814.814814814816
Hyundai,ix35,2011,Crossover,195000.0,1700.0,Diesel,11000.0,11,17727.272727272728
Opel,Vectra,2004,Sedan,280654.0,2200.0,Metan/Propan,4700.0,18,15591.888888888889
Renault,Logan,2007,Universal,255000.0,1400.0,Metan/Propan,2750.0,15,17000.0
Ford,Rare,2001,Universal,116000.0,2000.0,Petrol,1600.0,21,5523.809523809524
Mercedes,C Class,2005,Sedan,200000.0,1795.0,Metan/Propan,5850.0,17,11764.70588235294
KIA,Sportage,2011,Crossover,161000.0,2000.0,Metan/Propan,10300.0,11,14636.363636363636
Volkswagen,Passat,2015,Sedan,157536.0,1800.0,Petrol,13899.0,7,22505.14285714286
BMW,5 Series,2005,Sedan,240000.0,3000.0,Diesel,3200.0,17,14117.64705882353
Volkswagen,Jetta,2018,Sedan,26000.0,1400.0,Petrol,12500.0,4,6500.0
Opel,Rare,1995,Sedan,295000.0,2000.0,Petrol,1100.0,27,10925.925925925923
Suzuki,Rare,2005,SUV,400000.0,2700.0,Petrol,5500.0,17,23529.41176470588
Toyota,Yaris,2017,Hatchback,64000.0,1497.0,Hybrid,9200.0,5,12800.0
Mercedes,C Class,2001,Universal,266000.0,2200.0,Diesel,1700.0,21,12666.666666666666
Renault,Grand Scenic,2015,Universal,168000.0,1461.0,Diesel,8999.0,7,24000.0
Honda,Accord,2007,Sedan,256000.0,2000.0,Metan/Propan,6100.0,15,17066.666666666668
Rare,Rare,2008,SUV,178000.0,2300.0,Metan/Propan,9800.0,14,12714.285714285714
Nissan,Qashqai+2,2011,Crossover,159000.0,1500.0,Diesel,9990.0,11,14454.545454545454
Opel,Combo,2008,Minivan,218000.0,1300.0,Diesel,3300.0,14,15571.42857142857
Volkswagen,Passat,2010,Universal,208202.0,1600.0,Diesel,7499.0,12,17350.166666666668
Nissan,Primera,2000,Sedan,341287.0,1800.0,Petrol,2690.0,22,15513.045454545454
BMW,3 Series,2008,Universal,237123.0,1998.0,Diesel,8299.0,14,16937.35714285714
Skoda,Rapid,2015,Sedan,200167.0,1400.0,Diesel,8399.0,7,28595.285714285717
Hyundai,Rare,2016,Hatchback,201000.0,1580.0,Hybrid,10299.0,6,33500.0
Audi,100,1986,Sedan,111111.0,1800.0,Metan/Propan,650.0,36,3086.4166666666665
Jeep,Rare,2002,SUV,132000.0,2700.0,Diesel,5200.0,20,6600.0
BMW,X5,2017,Crossover,75200.0,2000.0,Diesel,40499.0,5,15040.0
Mazda,Rare,2006,Minivan,250000.0,1800.0,Metan/Propan,4999.0,16,15625.0
Ford,Transit Connect,2011,Minivan,220000.0,2200.0,Diesel,6500.0,11,20000.0
Toyota,Auris,2013,Hatchback,193382.0,1800.0,Hybrid,9699.0,9,21486.88888888889
Mercedes,E Class,2012,Sedan,260000.0,2200.0,Diesel,7000.0,10,26000.0
Honda,CR-V,2012,Crossover,113341.0,2000.0,Petrol,14499.0,10,11334.1
Infiniti,Rare,2006,Crossover,121000.0,3500.0,Metan/Propan,13990.0,16,7562.5
Opel,Corsa,2011,Hatchback,140258.0,1300.0,Petrol,4999.0,11,12750.727272727272
Dacia,Sandero,2015,Hatchback,33000.0,1200.0,Petrol,5450.0,7,4714.285714285715
BMW,Rare,2015,Sedan,148685.0,2000.0,Petrol,20499.0,7,21240.714285714286
Volkswagen,Golf,1994,Hatchback,4646.0,1400.0,Petrol,1050.0,28,165.92857142857142
Mercedes,GLC,2018,Crossover,69407.0,2000.0,Petrol,28499.0,4,17351.75
Opel,Vectra,2003,Sedan,397860.0,2200.0,Diesel,1700.0,19,20940.0
Lexus,NX Series,2017,SUV,127000.0,2494.0,Hybrid,31500.0,5,25400.0
Opel,Vectra,1991,Sedan,290000.0,2000.0,Petrol,600.0,31,9354.83870967742
BMW,X5,2008,SUV,215000.0,3000.0,Diesel,16700.0,14,15357.142857142857
Nissan,Qashqai,2015,SUV,93000.0,1200.0,Petrol,11750.0,7,13285.714285714286
Renault,Scenic,2006,Crossover,60000.0,1500.0,Diesel,1000.0,16,3750.0
Mercedes,B Class,2015,Hatchback,150000.0,1500.0,Diesel,11300.0,7,21428.571428571428
Mercedes,S Class,1995,Sedan,371298.0,4200.0,Petrol,7200.0,27,13751.777777777776
Nissan,Qashqai,2015,Crossover,35000.0,1200.0,Petrol,12200.0,7,5000.0
Audi,80,1992,Sedan,277000.0,2300.0,Metan/Propan,2200.0,30,9233.333333333334
Mercedes,S Class,2005,Sedan,146774.0,3200.0,Diesel,3100.0,17,8633.764705882353
Audi,A6,1996,Universal,244000.0,1800.0,Petrol,3200.0,26,9384.615384615385
Ford,Rare,2015,Crossover,93300.0,1998.0,Petrol,11599.0,7,13328.57142857143
Renault,Megane,2007,Universal,185000.0,1500.0,Diesel,3600.0,15,12333.333333333334
Volkswagen,Caddy,2012,Minivan,235000.0,1600.0,Diesel,3500.0,10,23500.0
Audi,Q7,2017,Crossover,143000.0,3000.0,Petrol,40999.0,5,28600.0
Suzuki,Rare,2009,Hatchback,180000.0,1500.0,Petrol,3000.0,13,13846.153846153846
Audi,A6,2017,Sedan,85110.0,2000.0,Petrol,20999.0,5,17022.0
Volkswagen,Rare,2006,Hatchback,210000.0,1199.0,Petrol,2999.0,16,13125.0
Mercedes,S Class,2008,Sedan,350000.0,3000.0,Diesel,7100.0,14,25000.0
Toyota,Land Cruiser Prado,2014,SUV,71885.0,2700.0,Metan/Propan,22600.0,8,8985.625
Renault,Megane,2014,Universal,198000.0,1500.0,Diesel,7800.0,8,24750.0
Suzuki,Rare,2016,SUV,80000.0,1600.0,Petrol,12350.0,6,13333.333333333334
Toyota,Corolla,2005,Sedan,143000.0,1600.0,Petrol,1550.0,17,8411.764705882353
Skoda,Octavia,2013,Universal,196000.0,1200.0,Petrol,7500.0,9,21777.777777777777
Opel,Astra,2009,Universal,258000.0,1300.0,Diesel,5300.0,13,19846.153846153848
Renault,Scenic,2007,Minivan,230000.0,1500.0,Diesel,3999.0,15,15333.333333333334
BMW,5 Series,1998,Sedan,402000.0,2500.0,Diesel,3600.0,24,16750.0
Honda,CR-V,2013,Crossover,170000.0,1600.0,Diesel,12500.0,9,18888.88888888889
BMW,5 Series,2006,Sedan,200000.0,2500.0,Metan/Propan,8250.0,16,12500.0
Audi,Q5,2013,Crossover,120000.0,2000.0,Petrol,16200.0,9,13333.333333333334
Dacia,Logan,2007,Sedan,185000.0,1500.0,Diesel,3400.0,15,12333.333333333334
Lexus,NX Series,2015,Crossover,160000.0,2494.0,Hybrid,27550.0,7,22857.14285714286
KIA,Sorento,2018,SUV,72000.0,1995.0,Diesel,25099.0,4,18000.0
Volkswagen,Vento,1995,Sedan,220000.0,1800.0,Petrol,499.0,27,8148.148148148148
BMW,3 Series,1998,Sedan,333829.0,1900.0,Petrol,3750.0,24,13909.541666666666
Toyota,Auris,2016,Minivan,168000.0,1800.0,Hybrid,12200.0,6,28000.0
Volkswagen,Golf,2009,Hatchback,170000.0,1400.0,Petrol,5400.0,13,13076.923076923076
BMW,5 Series,2013,Sedan,121235.0,3000.0,Hybrid,21499.0,9,13470.555555555557
Skoda,Octavia,2010,Hatchback,185000.0,1200.0,Petrol,5600.0,12,15416.666666666666
Dacia,Logan,2014,Sedan,156000.0,1200.0,Metan/Propan,3200.0,8,19500.0
Renault,Megane,2008,Universal,22222.0,1500.0,Diesel,2500.0,14,1587.2857142857142
Mercedes,C Class,2002,Sedan,32000.0,1800.0,Petrol,3900.0,20,1600.0
Mercedes,E Class,2002,Sedan,367000.0,2200.0,Diesel,7500.0,20,18350.0
Dacia,Logan,2015,Universal,62000.0,1200.0,Petrol,6400.0,7,8857.142857142857
BMW,5 Series,2012,Sedan,230000.0,2000.0,Diesel,15500.0,10,23000.0
Opel,Astra,1998,Universal,250453.0,1200.0,Petrol,1050.0,24,10435.541666666666
Toyota,Camry,2015,Sedan,160000.0,2500.0,Hybrid,15000.0,7,22857.14285714286
Volkswagen,Golf,1996,Universal,265321.0,1600.0,Petrol,1550.0,26,10204.653846153846
Honda,CR-V,2005,Crossover,246720.0,2200.0,Diesel,8200.0,17,14512.941176470587
Audi,A6,1995,Universal,220132.0,1800.0,Metan/Propan,1300.0,27,8153.037037037037
Hyundai,Matrix,2006,Hatchback,250333.0,1500.0,Diesel,2450.0,16,15645.8125
Mercedes,E Class,2015,Sedan,180000.0,2200.0,Diesel,12900.0,7,25714.285714285717
Skoda,Octavia,2010,Sedan,269000.0,1600.0,Diesel,7700.0,12,22416.666666666668
Dacia,Duster,2014,Universal,135000.0,1500.0,Diesel,9500.0,8,16875.0
Toyota,Avensis,2009,Universal,218000.0,1998.0,Diesel,8700.0,13,16769.23076923077
Mitsubishi,Outlander,2008,SUV,97000.0,2400.0,Petrol,8800.0,14,6928.571428571428
Volkswagen,Passat,2009,Universal,290000.0,2000.0,Diesel,7900.0,13,22307.69230769231
Skoda,Fabia,2017,Hatchback,27916.0,999.0,Petrol,7999.0,5,5583.2
Mitsubishi,Outlander,2014,Crossover,163540.0,2000.0,Plug-in Hybrid,13500.0,8,20442.5
Mercedes,M Class,2009,SUV,109000.0,3000.0,Diesel,12000.0,13,8384.615384615385
Renault,Megane,2001,Universal,265000.0,1400.0,Petrol,2200.0,21,12619.047619047618
KIA,Rare,2012,Universal,165000.0,1400.0,Petrol,5900.0,10,16500.0
Mercedes,E Class,2009,Sedan,333999.0,2200.0,Diesel,9599.0,13,25692.23076923077
Skoda,Octavia,2006,Hatchback,350000.0,1900.0,Diesel,6800.0,16,21875.0
Opel,Astra,2011,Universal,170000.0,1300.0,Diesel,5700.0,11,15454.545454545454
Honda,Rare,2017,Sedan,9476.0,1500.0,Plug-in Hybrid,21499.0,5,1895.2
Nissan,Qashqai+2,2011,Crossover,220000.0,1500.0,Diesel,8999.0,11,20000.0
Mitsubishi,Rare,2015,Crossover,28000.0,2000.0,Petrol,12800.0,7,4000.0
Opel,Insignia,2012,Sedan,201000.0,1600.0,Petrol,8400.0,10,20100.0
Skoda,Octavia,2009,Universal,165000.0,1800.0,Petrol,6999.0,13,12692.307692307691
BMW,X5,2006,Crossover,215599.0,3000.0,Diesel,6499.0,16,13474.9375
Opel,Astra,2010,Universal,198000.0,1300.0,Diesel,5050.0,12,16500.0
Dacia,Lodgy,2015,Minivan,171000.0,1500.0,Diesel,6790.0,7,24428.571428571428
Peugeot,Rare,2009,Universal,147800.0,1397.0,Petrol,3800.0,13,11369.23076923077
BMW,3 Series,2015,Universal,159700.0,2000.0,Diesel,13999.0,7,22814.285714285717
Renault,Talisman,2016,Universal,167400.0,1500.0,Diesel,10500.0,6,27900.0
Mercedes,M Class,2004,SUV,455000.0,2700.0,Diesel,7800.0,18,25277.777777777777
Skoda,Octavia,2011,Sedan,155888.0,1200.0,Petrol,7399.0,11,14171.636363636364
Volkswagen,Jetta,2015,Sedan,135693.0,1400.0,Petrol,9700.0,7,19384.714285714286
Hyundai,ix35,2014,SUV,175000.0,2000.0,Diesel,13999.0,8,21875.0
Lexus,GS Series,2009,Sedan,5000.0,3000.0,Petrol,8900.0,13,384.61538461538464
Mazda,6,2015,Sedan,89957.0,2200.0,Diesel,15499.0,7,12851.0
Honda,CR-V,2014,Crossover,128200.0,2200.0,Diesel,17999.0,8,16025.0
Volkswagen,Polo,2007,Hatchback,240000.0,1400.0,Diesel,3750.0,15,16000.0
Opel,Corsa,2016,Hatchback,158799.0,1400.0,Petrol,7899.0,6,26466.5
BMW,X5,2005,SUV,187000.0,3000.0,Metan/Propan,7000.0,17,11000.0
Toyota,Auris,2014,Universal,171000.0,1400.0,Diesel,8500.0,8,21375.0
Toyota,Avensis Verso,2001,Minivan,346661.0,2000.0,Diesel,5000.0,21,16507.666666666668
Lexus,RX Series,2005,SUV,187000.0,3000.0,Metan/Propan,6999.0,17,11000.0
Audi,A5,2012,Coupe,140000.0,2000.0,Petrol,15700.0,10,14000.0
Renault,Laguna,2010,Sedan,200000.0,1500.0,Diesel,5699.0,12,16666.666666666668
Opel,Astra,2006,Universal,211060.0,1300.0,Diesel,4299.0,16,13191.25
Dacia,Logan Mcv,2009,Universal,200000.0,1400.0,Metan/Propan,2499.0,13,15384.615384615385
Opel,Astra,2001,Universal,252000.0,1600.0,Petrol,2350.0,21,12000.0
Toyota,Rare,2014,Microvan,122000.0,1600.0,Diesel,10900.0,8,15250.0
Volkswagen,Passat,2006,Sedan,222000.0,2000.0,Petrol,5200.0,16,13875.0
Volkswagen,Passat,1999,Sedan,123000.0,1600.0,Petrol,2100.0,23,5347.826086956522
Porsche,Rare,2014,Roadster,70000.0,3800.0,Petrol,84500.0,8,8750.0
Volvo,Rare,2015,Sedan,67000.0,200.0,Petrol,13500.0,7,9571.42857142857
Audi,A6,1995,Sedan,185000.0,1900.0,Diesel,1700.0,27,6851.851851851852
Opel,Insignia,2014,Sedan,95051.0,1400.0,Petrol,9699.0,8,11881.375
Volkswagen,Transporter,2002,Minivan,259000.0,2500.0,Diesel,6999.0,20,12950.0
Opel,Rare,1985,Sedan,7777.0,1300.0,Petrol,9999.0,37,210.1891891891892
Mercedes,S Class,1993,Sedan,400000.0,3000.0,Petrol,3550.0,29,13793.103448275862
Volkswagen,Rare,2010,Sedan,189000.0,3000.0,Diesel,7300.0,12,15750.0
Ford,Focus,2016,Universal,190000.0,1500.0,Diesel,7500.0,6,31666.666666666668
Honda,Civic,1998,Hatchback,250000.0,1400.0,Petrol,2100.0,24,10416.666666666666
Renault,Megane,2011,Universal,145000.0,1461.0,Diesel,6500.0,11,13181.818181818182
BMW,X5,2008,Crossover,219000.0,3000.0,Petrol,11200.0,14,15642.857142857143
Toyota,Prius,2016,Hatchback,137845.0,1800.0,Hybrid,12999.0,6,22974.166666666668
Nissan,X-Trail,2015,Crossover,220000.0,1600.0,Diesel,14790.0,7,31428.571428571428
Dacia,Lodgy,2013,Universal,120839.0,1200.0,Petrol,6399.0,9,13426.555555555557
Skoda,Octavia,2012,Universal,200000.0,1200.0,Petrol,5500.0,10,20000.0
Toyota,Urban Cruiser,2009,Crossover,192000.0,1300.0,Petrol,7000.0,13,14769.23076923077
Mercedes,Series (W124),1994,Coupe,250000.0,3200.0,Metan/Propan,5500.0,28,8928.57142857143
BMW,X5,2005,Sedan,285267.0,300.0,Diesel,11000.0,17,16780.41176470588
Toyota,Yaris,2012,Hatchback,240000.0,1500.0,Hybrid,8250.0,10,24000.0
Land Rover,Range Rover Sport,2008,SUV,223300.0,3600.0,Diesel,17500.0,14,15950.0
Audi,80,1991,Sedan,271000.0,1800.0,Petrol,1500.0,31,8741.935483870968
Volkswagen,Tiguan,2010,SUV,123000.0,2000.0,Petrol,5900.0,12,10250.0
Toyota,Prius,2012,Hatchback,175000.0,1800.0,Petrol,9100.0,10,17500.0
Dacia,Logan Mcv,2008,Universal,200000.0,1595.0,Metan/Propan,4100.0,14,14285.714285714286
Nissan,Qashqai,2010,Crossover,230000.0,1500.0,Diesel,8500.0,12,19166.666666666668
Mercedes,E Class,2000,Sedan,400000.0,2200.0,Diesel,4600.0,22,18181.81818181818
Opel,Astra,1993,Universal,235000.0,1600.0,Petrol,1790.0,29,8103.448275862069
Volkswagen,Caddy,2012,Minivan,245000.0,2000.0,Diesel,8450.0,10,24500.0
Audi,A8,1998,Sedan,300000.0,2500.0,Diesel,3700.0,24,12500.0
Lexus,GS Series,2006,Sedan,230000.0,3000.0,Petrol,9900.0,16,14375.0
Mercedes,E Class,2011,Sedan,329120.0,2200.0,Diesel,13500.0,11,29920.0
Ford,Fiesta,2011,Sedan,110000.0,1400.0,Petrol,6400.0,11,10000.0
Toyota,Avensis,2007,Universal,195200.0,1998.0,Diesel,5500.0,15,13013.333333333334
Mercedes,S Class,2001,Sedan,324065.0,3222.0,Diesel,9999.0,21,15431.666666666666
Mitsubishi,Outlander,2018,Crossover,4000.0,2000.0,Plug-in Hybrid,23000.0,4,1000.0
Dacia,Logan Mcv,2011,Universal,193000.0,1500.0,Diesel,5250.0,11,17545.454545454544
Toyota,Corolla,2007,Hatchback,199913.0,1400.0,Diesel,6799.0,15,13327.533333333333
Daihatsu,Rare,2006,Hatchback,85000.0,1300.0,Petrol,2200.0,16,5312.5
Toyota,Corolla,2007,Hatchback,123000.0,1400.0,Diesel,5299.0,15,8200.0
Chevrolet,Rare,2008,Sedan,132500.0,2500.0,Petrol,3300.0,14,9464.285714285714
BMW,Rare,2012,Hatchback,103640.0,1600.0,Petrol,9199.0,10,10364.0
KIA,Optima,2015,Sedan,53000.0,2400.0,Hybrid,13900.0,7,7571.428571428572
Audi,A6,1999,Sedan,270000.0,2400.0,Metan/Propan,3800.0,23,11739.130434782608
Ford,Mondeo,1995,Universal,196838.0,1800.0,Petrol,800.0,27,7290.296296296296
Skoda,Octavia,2010,Sedan,238039.0,1600.0,Diesel,7299.0,12,19836.58333333333
Renault,Kadjar,2017,Crossover,136800.0,1500.0,Diesel,14699.0,5,27360.0
Ford,C-Max,2016,Universal,62000.0,2000.0,Plug-in Hybrid,11100.0,6,10333.333333333334
Land Rover,Rare,2015,Crossover,169000.0,2000.0,Petrol,16000.0,7,24142.85714285714
Dacia,Rare,2011,Minivan,107000.0,1500.0,Diesel,3000.0,11,9727.272727272728
Jeep,Rare,2000,SUV,230000.0,3100.0,Diesel,5500.0,22,10454.545454545454
Renault,Kadjar,2017,Crossover,165128.0,1500.0,Diesel,13850.0,5,33025.6
Toyota,Avensis,2006,Universal,270000.0,1800.0,Petrol,6500.0,16,16875.0
Honda,CR-V,2013,Crossover,197000.0,2200.0,Diesel,16000.0,9,21888.88888888889
Renault,Rare,2010,Sedan,160000.0,1500.0,Diesel,5700.0,12,13333.333333333334
Land Rover,Range Rover,2008,SUV,168205.0,3600.0,Diesel,15500.0,14,12014.642857142857
Mazda,626,1996,Hatchback,257000.0,2000.0,Petrol,600.0,26,9884.615384615385
Vaz,Rare,1990,Hatchback,11111.0,1294.0,Petrol,450.0,32,347.21875
Toyota,Avensis,2000,Sedan,285300.0,2000.0,Diesel,2250.0,22,12968.181818181818
BMW,X5,2005,SUV,271000.0,3000.0,Diesel,14500.0,17,15941.176470588236
Honda,Rare,2012,Universal,177000.0,1300.0,Hybrid,7950.0,10,17700.0
Audi,Q7,2017,SUV,50000.0,3000.0,Petrol,38999.0,5,10000.0
Toyota,Auris,2014,Universal,178000.0,1800.0,Hybrid,9299.0,8,22250.0
Volkswagen,Passat,2007,Universal,300000.0,2000.0,Diesel,7250.0,15,20000.0
Mercedes,Rare,2000,Coupe,298000.0,2295.0,Petrol,3250.0,22,13545.454545454546
Chrysler,Rare,2008,Sedan,248000.0,2700.0,Petrol,4500.0,14,17714.285714285714
Honda,CR-V,2014,Crossover,180000.0,2000.0,Petrol,13500.0,8,22500.0
Dacia,Sandero,2009,Hatchback,160026.0,1400.0,Metan/Propan,3299.0,13,12309.692307692309
Hyundai,Tucson,2009,Universal,167000.0,2000.0,Metan/Propan,6590.0,13,12846.153846153846
BMW,5 Series,1996,Sedan,321339.0,2500.0,Petrol,4300.0,26,12359.192307692309
Audi,Q5,2009,Crossover,151214.0,2000.0,Petrol,12999.0,13,11631.846153846154
Mercedes,C Class,2002,Coupe,240000.0,2300.0,Petrol,3499.0,20,12000.0
Skoda,Fabia,2006,Hatchback,158888.0,1400.0,Metan/Propan,1900.0,16,9930.5
Honda,CR-V,2008,Crossover,225000.0,2000.0,Metan/Propan,9800.0,14,16071.42857142857
Skoda,Fabia,2011,Universal,206000.0,1199.0,Diesel,4600.0,11,18727.272727272728
Opel,Corsa,2006,Hatchback,250000.0,1200.0,Petrol,2500.0,16,15625.0
Toyota,Auris,2014,Hatchback,184000.0,1400.0,Diesel,8299.0,8,23000.0
Skoda,Superb,2016,Sedan,161000.0,2000.0,Diesel,17999.0,6,26833.33333333333
Ford,Focus,2017,Hatchback,181000.0,1500.0,Diesel,8400.0,5,36200.0
Opel,Astra,2004,Universal,278000.0,1600.0,Metan/Propan,2850.0,18,15444.444444444443
Volvo,Rare,2009,Universal,200000.0,2000.0,Diesel,8999.0,13,15384.615384615385
Ford,Focus,2014,Universal,106373.0,1000.0,Petrol,5999.0,8,13296.625
Rare,Rare,2007,SUV,160000.0,2400.0,Metan/Propan,6200.0,15,10666.666666666666
Toyota,Auris,2014,Universal,201000.0,1798.0,Hybrid,9500.0,8,25125.0
Opel,Astra,2010,Universal,180898.0,1300.0,Diesel,5300.0,12,15074.833333333334
Renault,Megane,2014,Universal,160000.0,1500.0,Diesel,6300.0,8,20000.0
Ford,Mondeo,2016,Universal,215056.0,1500.0,Diesel,10999.0,6,35842.666666666664
Toyota,Rare,2018,Hatchback,47000.0,1800.0,Hybrid,14600.0,4,11750.0
Mitsubishi,Galant,1993,Coupe,400000.0,1800.0,Petrol,1800.0,29,13793.103448275862
KIA,Sorento,2013,Crossover,93000.0,2400.0,Petrol,12300.0,9,10333.333333333334
Honda,Civic,2004,Hatchback,277870.0,1400.0,Petrol,3600.0,18,15437.222222222224
BMW,5 Series,2006,Sedan,54309.0,2500.0,Diesel,5448.0,16,3394.3125
Mercedes,E Class,2017,Sedan,95029.0,1950.0,Diesel,35999.0,5,19005.8
KIA,Ceed,2012,Hatchback,17300.0,1400.0,Diesel,5950.0,10,1730.0
BMW,5 Series,2001,Sedan,320000.0,2500.0,Diesel,5100.0,21,15238.09523809524
Renault,Grand Scenic,2015,Minivan,173000.0,1500.0,Diesel,9200.0,7,24714.285714285717
Opel,Astra,1993,Hatchback,285000.0,1600.0,Petrol,18000.0,29,9827.586206896553
KIA,Rare,2001,Minivan,200000.0,2900.0,Diesel,1500.0,21,9523.809523809525
Toyota,Prius,2010,Hatchback,229000.0,1800.0,Hybrid,7490.0,12,19083.33333333333
Dacia,Duster,2014,Crossover,96000.0,1500.0,Diesel,9200.0,8,12000.0
Nissan,Qashqai+2,2012,SUV,94000.0,2000.0,Petrol,11650.0,10,9400.0
Skoda,Octavia,2013,Universal,235000.0,1600.0,Diesel,9000.0,9,26111.11111111111
Mitsubishi,Rare,2008,Pickup,171000.0,2500.0,Diesel,10000.0,14,12214.285714285714
Dacia,Logan Mcv,2015,Universal,114000.0,1500.0,Diesel,7600.0,7,16285.714285714286
Renault,Grand Scenic,2014,Universal,170683.0,1500.0,Diesel,9199.0,8,21335.375
Toyota,Corolla,2006,Hatchback,245000.0,1400.0,Diesel,4400.0,16,15312.5
Dacia,Duster,2016,Crossover,71554.0,1200.0,Petrol,8500.0,6,11925.666666666666
Audi,Rare,2000,Sedan,201300.0,4200.0,Petrol,5300.0,22,9150.0
Opel,Astra,1999,Cabriolet,234567.0,1600.0,Petrol,4444.0,23,10198.565217391304
Hyundai,Tucson,2005,Crossover,216700.0,2000.0,Diesel,5759.0,17,12747.058823529413
Honda,Accord,2017,Sedan,32000.0,2000.0,Hybrid,14300.0,5,6400.0
Skoda,Superb,2011,Sedan,106400.0,1400.0,Petrol,8000.0,11,9672.727272727272
Infiniti,Rare,2014,SUV,100050.0,2488.0,Hybrid,19900.0,8,12506.25
Toyota,Prius,2008,Hatchback,170000.0,1400.0,Petrol,6600.0,14,12142.857142857143
Hyundai,Getz,2008,Hatchback,140000.0,1100.0,Petrol,3499.0,14,10000.0
Nissan,Almera,2006,Hatchback,89000.0,1500.0,Diesel,2200.0,16,5562.5
Mitsubishi,Outlander,2014,Crossover,225000.0,2000.0,Plug-in Hybrid,12900.0,8,28125.0
Dacia,Logan Mcv,2008,Universal,221750.0,1461.0,Diesel,3699.0,14,15839.285714285714
Renault,Scenic,2006,Universal,280000.0,1500.0,Diesel,2900.0,16,17500.0
Mercedes,Rare,2003,Coupe,360595.0,1796.0,Petrol,5999.0,19,18978.68421052632
Opel,Zafira,2012,Minivan,193164.0,1400.0,Petrol,7999.0,10,19316.4
Hyundai,Rare,2002,Minivan,28000.0,200.0,Petrol,2300.0,20,1400.0
Nissan,Qashqai,2008,Hatchback,208000.0,2000.0,Petrol,7850.0,14,14857.142857142857
Vaz,2106,1982,SUV,20000.0,1400.0,Diesel,250.0,40,500.0
Subaru,Rare,2008,Universal,229000.0,2457.0,Metan/Propan,6999.0,14,16357.142857142857
Dacia,Rare,2018,Hatchback,70000.0,999.0,Petrol,7000.0,4,17500.0
BMW,5 Series,2001,Sedan,396000.0,2490.0,Diesel,5000.0,21,18857.14285714286
Toyota,Corolla,2015,Sedan,180000.0,1600.0,Metan/Propan,9100.0,7,25714.285714285717
Toyota,Auris,2013,Universal,228000.0,1800.0,Hybrid,9800.0,9,25333.33333333333
Toyota,Rare,2015,SUV,65000.0,3500.0,Petrol,18000.0,7,9285.714285714286
Honda,CR-V,2007,SUV,209000.0,2000.0,Metan/Propan,11000.0,15,13933.333333333334
Mercedes,GLE,2017,SUV,184000.0,2500.0,Diesel,32900.0,5,36800.0
Audi,A4,2017,Sedan,52000.0,2000.0,Petrol,22333.0,5,10400.0
Dacia,Logan,2016,Universal,194000.0,1461.0,Diesel,7200.0,6,32333.33333333333
Mercedes,Rare,1999,Sedan,278245.0,2000.0,Petrol,3000.0,23,12097.608695652174
Honda,Rare,2011,Hatchback,123000.0,1400.0,Hybrid,4150.0,11,11181.818181818182
Volkswagen,Golf,2006,Universal,185000.0,2000.0,Metan/Propan,4449.0,16,11562.5
Mazda,323,1996,Sedan,200000.0,1500.0,Petrol,1900.0,26,7692.307692307692
Opel,Astra,2015,Universal,250000.0,1600.0,Diesel,8600.0,7,35714.28571428572
Mercedes,E Class,2010,Sedan,250000.0,2200.0,Diesel,9800.0,12,20833.33333333333
Mitsubishi,Rare,1992,Coupe,211000.0,2000.0,Petrol,2800.0,30,7033.333333333333
BMW,Rare,2017,Coupe,44000.0,1499.0,Plug-in Hybrid,63900.0,5,8800.0
Opel,Astra,2015,Universal,190000.0,1600.0,Diesel,9000.0,7,27142.85714285714
Volkswagen,Touran,2009,Universal,156000.0,1400.0,Petrol,6699.0,13,12000.0
Toyota,Corolla,2006,Universal,250000.0,1400.0,Diesel,5600.0,16,15625.0
Opel,Astra,2006,Hatchback,2222.0,1300.0,Diesel,2000.0,16,138.875
Dacia,Sandero,2013,Hatchback,101498.0,898.0,Petrol,4499.0,9,11277.555555555557
Vaz,2106,1996,Sedan,61000.0,1300.0,Petrol,1000.0,26,2346.153846153846
Volkswagen,Tiguan,2011,SUV,170000.0,200.0,Diesel,13500.0,11,15454.545454545454
Ford,Focus,2013,Universal,147200.0,1000.0,Petrol,5100.0,9,16355.555555555557
Seat,Rare,2019,Minivan,12500.0,1968.0,Diesel,24000.0,3,4166.666666666667
Opel,Astra,2009,Universal,250000.0,1300.0,Diesel,5100.0,13,19230.76923076923
Land Rover,Rare,2007,SUV,223000.0,2700.0,Diesel,15000.0,15,14866.666666666666
Hyundai,Tucson,2016,SUV,101200.0,1995.0,Diesel,18950.0,6,16866.666666666668
Toyota,Land Cruiser Prado,2005,SUV,290000.0,3000.0,Diesel,14700.0,17,17058.823529411766
Mercedes,C Class,2008,Universal,106000.0,1800.0,Petrol,7699.0,14,7571.428571428572
BMW,5 Series,2013,Sedan,170000.0,3000.0,Hybrid,11000.0,9,18888.88888888889
Dacia,Lodgy,2014,Universal,130000.0,1600.0,Metan/Propan,7200.0,8,16250.0
Ford,Rare,2000,Combi,29375.0,1800.0,Diesel,1300.0,22,1335.2272727272727
Mercedes,E Class,2014,Sedan,146000.0,2200.0,Diesel,19100.0,8,18250.0
